# puzzle-bank-v2 proof-level-v2 PLAYER_V1
EASY|search=range-neighbourhood-v1;range=34-43;play=EASY;band=EASY;nodes=39;budget=Budget[attempts=1, graphs=18, exactChecks=200, exactNodes=50000, proofStates=12000, statesPerLevel=3000];source=range-neighbourhood-v1;parent=a4241af0feabb01a983ef653e0c0bf059aee3116001a33f0e92b8c495156463a;edit=remove-1;proof=proof-level-v2|4013|1|39|0,1;0,6;0,7;1,7;2,3;2,9;2,10;3,4;3,10;4,5;4,11;4,12;5,12;6,7;6,13;6,14;7,8;7,14;8,9;8,15;8,16;9,10;9,16;10,11;10,17;11,12;12,19;13,14;13,20;14,15;14,21;15,16;15,22;16,17;16,23;17,18;17,24;18,19;18,24;18,25;20,21;20,27;21,22;21,28;22,23;22,28;22,29;23,24;24,25;24,30;25,26;25,31;25,32;26,32;27,28;27,33;28,33;28,34;29,30;29,34;29,35;30,35;30,36;31,32;31,36;31,37;31,38;32,38;33,34;34,35;35,36;36,37|7,RED;11,BLUE;19,RED;21,BLUE;23,GREEN;32,BLUE|0.06,0.06;0.20666666666666667,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.94,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002;0.94,0.9400000000000002
EASY|search=range-neighbourhood-v1;range=34-43;play=EASY;band=EASY;nodes=39;budget=Budget[attempts=1, graphs=18, exactChecks=200, exactNodes=50000, proofStates=12000, statesPerLevel=3000];source=range-neighbourhood-v1;parent=d64552035237aaab27118ea5d61ccff53d5e6d922a57b11141d7ae6d5eede6cf;edit=remove-1;proof=proof-level-v2|4000|1|39|0,1;0,7;0,8;1,8;1,9;2,3;2,9;3,4;3,10;4,5;4,10;4,11;5,11;5,12;6,13;7,8;7,14;8,9;8,14;8,15;9,10;9,16;9,17;10,11;10,17;11,12;11,17;11,18;11,19;12,19;13,19;13,20;14,15;14,21;14,22;15,16;16,17;16,22;16,24;17,18;19,20;19,25;20,26;21,22;22,23;22,28;23,28;24,29;24,30;24,31;25,26;25,32;27,28;28,29;28,33;28,34;29,30;29,35;29,36;30,31;30,36;31,32;31,37;32,38;33,34;35,36;37,38|2,GREEN;6,GREEN;20,BLUE;27,GREEN;32,BLUE;34,BLUE;36,RED;37,RED|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.5,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.5,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002
EASY|source=varied-plane-v1;family=staggered;layout=aligned-grid-v1|10|1|40|0,1;0,7;1,2;1,7;1,8;2,3;2,8;2,9;3,4;3,9;3,10;4,5;4,10;4,11;5,6;5,11;5,12;6,12;6,13;7,8;7,14;7,15;8,9;8,15;8,16;9,10;9,16;9,17;10,11;10,17;10,18;11,12;11,18;11,19;12,13;12,19;12,20;13,20;14,15;14,21;15,16;15,21;15,22;16,17;16,22;16,23;17,18;17,23;17,24;18,19;18,24;18,25;19,20;19,25;19,26;20,26;20,27;21,22;21,28;22,23;22,28;22,29;23,24;23,29;23,30;24,25;24,30;24,31;25,26;25,31;25,32;26,27;26,32;26,33;27,33;28,29;28,34;29,30;29,34;29,35;30,31;30,35;30,36;31,32;31,36;31,37;32,33;32,37;32,38;33,38;33,39;34,35;35,36;36,37;37,38;38,39|8,RED;12,GREEN|0.06,0.06;0.16999999999999998,0.06;0.28,0.06;0.5,0.06;0.6100000000000001,0.06;0.72,0.06;0.94,0.06;0.06,0.236;0.28,0.236;0.39,0.236;0.5,0.236;0.72,0.236;0.8300000000000001,0.236;0.94,0.236;0.06,0.412;0.16999999999999998,0.412;0.39,0.412;0.5,0.412;0.6100000000000001,0.412;0.72,0.412;0.94,0.412;0.06,0.5880000000000001;0.28,0.5880000000000001;0.39,0.5880000000000001;0.5,0.5880000000000001;0.72,0.5880000000000001;0.8300000000000001,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.16999999999999998,0.764;0.39,0.764;0.6100000000000001,0.764;0.72,0.764;0.94,0.764;0.06,0.9400000000000002;0.28,0.9400000000000002;0.5,0.9400000000000002;0.6100000000000001,0.9400000000000002;0.8300000000000001,0.9400000000000002;0.94,0.9400000000000002
EASY|source=varied-plane-v1;family=grid;layout=aligned-grid-v1|6|8|40|0,1;0,8;1,2;1,8;2,3;4,5;4,11;4,12;5,6;5,12;5,13;6,13;7,14;7,15;8,9;8,15;9,15;9,16;9,17;10,18;11,12;11,18;12,13;12,18;12,19;12,20;13,20;14,21;15,16;15,22;16,17;16,23;17,18;17,24;17,25;18,19;18,25;18,26;19,26;20,26;21,22;21,29;22,23;22,29;24,30;24,31;25,31;27,33;28,29;28,35;29,35;29,36;30,31;30,36;31,32;31,37;32,38;33,38;33,39;34,35;35,36;38,39|1,GREEN;2,RED;3,GREEN;7,GREEN;10,RED;11,BLUE;21,BLUE;23,RED;27,GREEN;34,RED;36,BLUE;37,GREEN;38,BLUE|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.94,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002;0.94,0.9400000000000002
EASY|source=varied-plane-v1;family=grid-wide|2020|1|40|0,1;1,2;1,8;2,3;2,9;3,9;3,10;4,11;4,12;5,6;5,12;5,13;6,13;7,8;7,14;8,9;8,15;8,16;9,10;9,16;10,11;10,17;10,18;11,12;11,18;11,19;12,13;12,19;13,20;14,15;15,16;15,22;15,23;16,17;16,23;17,18;17,24;17,25;18,19;18,25;19,20;19,26;20,27;21,22;21,28;22,23;22,28;22,29;23,24;23,30;24,25;24,30;24,31;25,26;25,32;26,27;26,32;26,33;27,33;28,29;28,34;29,30;29,34;29,35;30,31;30,36;31,32;31,37;31,38;32,33;32,38;33,38;33,39;34,35;35,36;36,37;37,38;38,39|0,RED;1,GREEN;7,GREEN;14,RED;17,GREEN;27,BLUE|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.5,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.5,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002
EASY|source=varied-plane-v1;family=grid-tall|2069|3|40|0,1;1,2;1,6;1,8;2,8;3,4;3,9;3,10;4,5;4,10;5,10;6,7;7,8;7,12;7,13;7,14;8,9;9,10;9,15;10,11;10,15;10,16;11,17;12,13;12,18;12,19;14,15;14,19;14,20;15,16;15,21;16,17;16,22;18,19;18,24;18,25;19,20;19,26;20,21;20,26;21,22;21,26;21,27;23,28;23,29;25,26;25,30;25,31;26,27;26,32;27,28;27,34;28,29;28,34;29,34;29,39;30,31;30,35;30,36;31,32;31,36;31,37;32,37;32,38;33,34;33,39;34,39;35,36;36,37;37,38;38,39|0,RED;2,GREEN;11,GREEN;13,BLUE;22,RED;24,RED;30,GREEN;36,BLUE|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.20666666666666667;0.236,0.20666666666666667;0.412,0.20666666666666667;0.5880000000000001,0.20666666666666667;0.764,0.20666666666666667;0.9400000000000002,0.20666666666666667;0.06,0.35333333333333333;0.236,0.35333333333333333;0.412,0.35333333333333333;0.5880000000000001,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.9400000000000002,0.5;0.06,0.6466666666666667;0.236,0.6466666666666667;0.412,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.764,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.7933333333333334;0.236,0.7933333333333334;0.412,0.7933333333333334;0.5880000000000001,0.7933333333333334;0.764,0.7933333333333334;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=grid-balanced|2058|5|40|0,1;0,8;0,9;1,2;1,9;2,3;2,9;2,10;2,11;3,4;3,11;4,11;4,12;5,6;5,12;5,13;6,7;6,13;6,14;7,14;7,15;8,9;8,16;8,17;9,10;9,17;9,18;10,11;10,19;11,12;11,19;12,13;12,19;12,21;13,14;14,15;14,22;14,23;15,23;16,17;16,24;16,25;18,26;19,27;19,28;20,21;20,28;20,29;21,22;21,29;22,23;22,29;22,30;23,31;24,25;24,32;24,33;25,33;25,34;26,27;26,34;26,35;27,28;28,35;28,36;30,31;30,37;30,38;31,39;32,33;34,35;36,37;37,38;38,39|18,BLUE;21,GREEN;31,GREEN;35,GREEN;37,GREEN|0.06,0.06;0.18571428571428572,0.06;0.31142857142857144,0.06;0.43714285714285717,0.06;0.562857142857143,0.06;0.6885714285714286,0.06;0.8142857142857143,0.06;0.94,0.06;0.06,0.28;0.18571428571428572,0.28;0.31142857142857144,0.28;0.43714285714285717,0.28;0.562857142857143,0.28;0.6885714285714286,0.28;0.8142857142857143,0.28;0.94,0.28;0.06,0.5;0.18571428571428572,0.5;0.31142857142857144,0.5;0.43714285714285717,0.5;0.562857142857143,0.5;0.6885714285714286,0.5;0.8142857142857143,0.5;0.94,0.5;0.06,0.72;0.18571428571428572,0.72;0.31142857142857144,0.72;0.43714285714285717,0.72;0.562857142857143,0.72;0.6885714285714286,0.72;0.8142857142857143,0.72;0.94,0.72;0.06,0.94;0.18571428571428572,0.94;0.31142857142857144,0.94;0.43714285714285717,0.94;0.562857142857143,0.94;0.6885714285714286,0.94;0.8142857142857143,0.94;0.94,0.94
EASY|band=EASY;nodes=40;budget=Budget[attempts=6, graphs=180, exactChecks=1200, exactNodes=200000, proofStates=60000, statesPerLevel=6000];source=grid;proof=proof-level-v2;layout=aligned-grid-v1|1|0|40|0,1;0,7;0,8;1,8;2,3;2,8;2,9;2,10;3,4;3,10;3,11;4,11;5,6;5,11;5,12;6,13;7,8;7,14;7,15;8,15;9,15;9,16;9,17;10,17;11,17;11,18;11,19;12,13;12,19;13,19;13,20;14,15;14,21;14,22;15,16;16,17;16,22;16,23;16,24;17,18;17,24;18,25;18,26;20,27;21,28;22,23;22,28;22,29;23,24;23,29;24,25;24,30;24,31;25,26;25,31;25,32;26,27;26,32;26,33;27,33;28,29;28,34;29,34;29,35;30,31;30,35;31,32;32,33;32,38;32,39;33,39;35,36;37,38;38,39|5,GREEN;6,RED;13,GREEN;18,BLUE;35,GREEN;36,RED;37,GREEN|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.5,0.764;0.7933333333333334,0.764;0.94,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002;0.94,0.9400000000000002
EASY|source=varied-plane-v1;family=grid-tall|2072|3|40|0,1;0,6;1,2;1,6;1,7;2,3;2,7;2,8;3,4;3,8;3,9;4,5;4,9;4,10;5,10;5,11;6,7;6,12;7,13;8,9;8,14;9,10;9,15;10,11;10,16;11,16;11,17;12,13;12,18;13,14;13,18;13,19;14,15;14,20;15,16;15,20;15,21;16,17;16,22;17,23;18,19;18,24;19,20;19,24;19,25;20,21;20,26;21,26;21,27;22,23;22,27;22,28;22,29;23,29;24,25;24,30;24,31;25,26;25,31;25,32;26,27;26,32;27,28;27,33;28,29;28,34;29,34;29,39;30,31;30,35;30,36;31,36;32,33;32,37;33,34;33,37;33,38;34,38;34,39;35,36;36,37;37,38;38,39|3,RED;22,RED;30,BLUE|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.20666666666666667;0.236,0.20666666666666667;0.412,0.20666666666666667;0.5880000000000001,0.20666666666666667;0.764,0.20666666666666667;0.9400000000000002,0.20666666666666667;0.06,0.35333333333333333;0.236,0.35333333333333333;0.412,0.35333333333333333;0.5880000000000001,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.9400000000000002,0.5;0.06,0.6466666666666667;0.236,0.6466666666666667;0.412,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.764,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.7933333333333334;0.236,0.7933333333333334;0.412,0.7933333333333334;0.5880000000000001,0.7933333333333334;0.764,0.7933333333333334;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=grid-balanced|2034|7|40|0,8;1,2;1,8;1,9;1,10;2,3;3,11;4,5;4,12;5,6;5,12;5,13;5,14;6,7;6,14;7,15;8,16;8,17;9,18;10,11;10,18;10,19;11,12;11,19;12,13;12,19;12,20;13,14;13,20;13,21;13,22;14,15;14,23;17,18;17,24;18,27;19,20;19,27;20,21;20,28;21,22;21,28;21,29;22,23;23,31;24,25;25,32;25,33;25,34;26,27;26,35;27,35;28,29;28,35;28,36;29,30;29,36;29,37;29,38;32,33;34,35;35,36;38,39|0,GREEN;1,GREEN;2,RED;9,RED;15,BLUE;16,GREEN;18,GREEN;24,RED;30,GREEN;31,RED;33,BLUE;37,GREEN;39,GREEN|0.06,0.06;0.18571428571428572,0.06;0.31142857142857144,0.06;0.43714285714285717,0.06;0.562857142857143,0.06;0.6885714285714286,0.06;0.8142857142857143,0.06;0.94,0.06;0.06,0.28;0.18571428571428572,0.28;0.31142857142857144,0.28;0.43714285714285717,0.28;0.562857142857143,0.28;0.6885714285714286,0.28;0.8142857142857143,0.28;0.94,0.28;0.06,0.5;0.18571428571428572,0.5;0.31142857142857144,0.5;0.43714285714285717,0.5;0.562857142857143,0.5;0.6885714285714286,0.5;0.8142857142857143,0.5;0.94,0.5;0.06,0.72;0.18571428571428572,0.72;0.31142857142857144,0.72;0.43714285714285717,0.72;0.562857142857143,0.72;0.6885714285714286,0.72;0.8142857142857143,0.72;0.94,0.72;0.06,0.94;0.18571428571428572,0.94;0.31142857142857144,0.94;0.43714285714285717,0.94;0.562857142857143,0.94;0.6885714285714286,0.94;0.8142857142857143,0.94;0.94,0.94
EASY|source=varied-plane-v1;family=grid-wide|2005|4|40|0,1;0,7;0,8;1,2;1,8;2,8;2,9;3,4;3,9;3,11;4,5;5,6;5,12;5,13;7,14;7,15;8,15;9,10;9,15;9,16;10,16;11,12;11,18;12,13;12,18;13,20;14,15;14,21;15,16;15,21;15,22;16,17;16,22;16,23;16,24;17,18;17,25;18,19;18,25;18,26;19,26;20,27;21,28;22,23;22,29;23,24;23,30;23,31;24,25;24,31;25,31;25,32;26,27;26,33;27,33;27,39;28,29;29,34;29,35;30,31;30,35;30,36;30,37;31,32;31,37;31,38;33,39;34,35;37,38|4,RED;5,GREEN;6,RED;8,GREEN;11,BLUE;28,BLUE;33,BLUE;35,GREEN;36,RED|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.5,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.5,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002
EASY|source=varied-plane-v1;family=grid;layout=aligned-grid-v1|39|8|40|0,1;0,7;1,2;1,7;1,8;2,8;2,9;3,4;3,9;3,10;4,10;4,11;5,6;5,12;6,12;7,8;7,14;8,9;8,14;8,15;9,10;9,15;10,11;10,16;10,17;11,12;11,17;11,18;12,13;12,19;14,21;14,22;15,22;15,23;16,17;17,18;18,19;18,24;18,25;19,20;20,27;21,22;21,29;22,23;23,24;23,30;24,25;24,31;25,26;25,31;25,32;26,27;26,32;27,32;28,29;28,34;30,31;30,37;31,37;31,38;32,33;32,38;33,39;34,35;35,36;37,38;38,39|6,GREEN;13,GREEN;16,BLUE;19,GREEN;20,RED;22,RED;28,RED;33,BLUE;34,GREEN;35,RED;36,GREEN;39,RED|0.06,0.06;0.20666666666666667,0.06;0.35333333333333333,0.06;0.5,0.06;0.6466666666666667,0.06;0.7933333333333334,0.06;0.94,0.06;0.06,0.236;0.20666666666666667,0.236;0.35333333333333333,0.236;0.5,0.236;0.6466666666666667,0.236;0.7933333333333334,0.236;0.94,0.236;0.06,0.412;0.20666666666666667,0.412;0.35333333333333333,0.412;0.5,0.412;0.6466666666666667,0.412;0.7933333333333334,0.412;0.94,0.412;0.06,0.5880000000000001;0.20666666666666667,0.5880000000000001;0.35333333333333333,0.5880000000000001;0.5,0.5880000000000001;0.6466666666666667,0.5880000000000001;0.7933333333333334,0.5880000000000001;0.94,0.5880000000000001;0.06,0.764;0.20666666666666667,0.764;0.35333333333333333,0.764;0.6466666666666667,0.764;0.7933333333333334,0.764;0.94,0.764;0.06,0.9400000000000002;0.20666666666666667,0.9400000000000002;0.35333333333333333,0.9400000000000002;0.6466666666666667,0.9400000000000002;0.7933333333333334,0.9400000000000002;0.94,0.9400000000000002
EASY|source=varied-plane-v1;family=staggered;layout=aligned-grid-v1|85|1|40|0,1;0,6;1,2;2,3;2,7;2,8;3,4;3,8;3,9;4,5;4,9;4,10;5,10;5,11;6,7;6,12;7,8;7,13;7,14;8,9;8,14;8,15;9,15;9,16;10,11;10,16;10,17;11,17;12,13;12,18;13,14;13,18;13,19;14,19;14,20;15,16;15,20;15,21;16,17;16,21;16,22;17,22;17,23;18,24;19,20;19,24;19,25;19,26;20,21;20,26;20,27;21,22;21,27;21,28;22,28;22,29;23,29;24,25;24,30;25,26;25,30;25,31;26,27;26,31;26,32;27,28;27,32;27,33;28,29;28,33;28,34;29,34;30,35;30,36;31,32;31,37;32,33;32,37;32,38;33,34;33,38;33,39;34,39;35,36;36,37;37,38;38,39|0,GREEN;23,RED;37,BLUE|0.06,0.06;0.16999999999999998,0.06;0.39,0.06;0.6100000000000001,0.06;0.72,0.06;0.94,0.06;0.06,0.20666666666666667;0.28,0.20666666666666667;0.5,0.20666666666666667;0.6100000000000001,0.20666666666666667;0.8300000000000001,0.20666666666666667;0.94,0.20666666666666667;0.06,0.35333333333333333;0.16999999999999998,0.35333333333333333;0.39,0.35333333333333333;0.6100000000000001,0.35333333333333333;0.72,0.35333333333333333;0.94,0.35333333333333333;0.06,0.5;0.28,0.5;0.39,0.5;0.6100000000000001,0.5;0.8300000000000001,0.5;0.94,0.5;0.06,0.6466666666666667;0.16999999999999998,0.6466666666666667;0.39,0.6466666666666667;0.5,0.6466666666666667;0.72,0.6466666666666667;0.94,0.6466666666666667;0.06,0.7933333333333334;0.28,0.7933333333333334;0.5,0.7933333333333334;0.72,0.7933333333333334;0.94,0.7933333333333334;0.06,0.94;0.28,0.94;0.5,0.94;0.6100000000000001,0.94;0.94,0.94
EASY|search=range-neighbourhood-v1;range=34-43;play=EASY;band=EASY;nodes=40;budget=Budget[attempts=1, graphs=18, exactChecks=200, exactNodes=50000, proofStates=12000, statesPerLevel=3000];source=range-neighbourhood-v1;fresh=40;proof=proof-level-v2|4016|0|40|0,6;1,6;2,3;2,7;3,4;3,8;3,9;3,10;4,5;4,10;4,11;6,7;6,12;6,13;7,8;7,13;7,14;8,9;8,14;8,15;9,10;9,15;9,16;10,11;10,16;10,17;12,13;12,18;13,14;14,15;14,20;15,21;15,22;16,22;16,23;17,23;18,19;18,24;19,20;19,24;19,25;20,21;20,26;21,22;21,26;21,27;21,28;22,23;22,28;23,28;23,29;24,25;24,30;25,26;25,30;25,31;26,27;26,32;27,28;27,33;27,34;28,29;28,34;29,34;29,39;30,31;30,35;31,32;31,35;31,36;31,37;32,33;33,34;33,38;34,38;34,39;35,36;36,37;37,38|0,RED;1,RED;2,RED;5,RED;16,GREEN|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.20666666666666667;0.236,0.20666666666666667;0.412,0.20666666666666667;0.5880000000000001,0.20666666666666667;0.764,0.20666666666666667;0.9400000000000002,0.20666666666666667;0.06,0.35333333333333333;0.236,0.35333333333333333;0.412,0.35333333333333333;0.5880000000000001,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.9400000000000002,0.5;0.06,0.6466666666666667;0.236,0.6466666666666667;0.412,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.764,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.7933333333333334;0.236,0.7933333333333334;0.412,0.7933333333333334;0.5880000000000001,0.7933333333333334;0.764,0.7933333333333334;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=grid-tall|2021|2|40|0,1;1,7;2,3;3,9;4,5;4,9;4,10;4,11;6,12;7,13;8,9;8,13;8,14;9,10;9,15;10,11;10,16;11,16;11,17;12,13;12,19;14,15;14,20;14,21;15,16;15,21;16,17;16,22;17,23;18,19;18,24;18,25;19,25;20,21;20,26;21,22;21,27;22,23;23,28;23,29;24,25;24,30;25,31;26,27;26,31;26,32;27,33;27,34;28,29;29,34;29,39;30,31;30,35;30,36;31,32;31,36;32,36;32,37;33,34;33,38;33,39;34,39;36,37;37,38;38,39|0,RED;1,GREEN;2,RED;3,GREEN;5,RED;6,GREEN;7,RED;12,RED;14,GREEN;18,BLUE;23,RED;27,GREEN;35,RED|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.20666666666666667;0.236,0.20666666666666667;0.412,0.20666666666666667;0.5880000000000001,0.20666666666666667;0.764,0.20666666666666667;0.9400000000000002,0.20666666666666667;0.06,0.35333333333333333;0.236,0.35333333333333333;0.412,0.35333333333333333;0.5880000000000001,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.9400000000000002,0.5;0.06,0.6466666666666667;0.236,0.6466666666666667;0.412,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.764,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.7933333333333334;0.236,0.7933333333333334;0.412,0.7933333333333334;0.5880000000000001,0.7933333333333334;0.764,0.7933333333333334;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
