# critical-catalog-v1; Hajós / Zhou g3; seed=314159
zhou-g3-314159-37|32|0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,9;0,25;1,2;1,9;2,3;3,4;4,5;5,6;5,31;6,7;6,10;6,11;6,12;6,13;6,14;6,31;7,8;8,9;10,11;10,14;11,15;12,13;12,19;12,31;13,14;15,16;15,17;15,18;15,19;15,20;15,24;15,25;15,27;16,17;16,27;17,18;18,29;18,30;19,28;20,21;20,22;20,23;20,24;20,26;20,27;21,22;21,26;22,23;23,24;25,26;28,29;28,30;29,30|0.1963736413,0.1915416099;0.1365613984,0.3343218097;0.1049361488,0.3846523895;0.0728237877,0.4376244751;0.0400000000,0.4951881667;0.0400000000,0.7351633700;0.2235673527,0.6358071727;0.1963429810,0.2092523363;0.1898573071,0.2430632576;0.1679303567,0.2880129198;0.3800222894,0.7631917560;0.5114609503,0.6291261088;0.2948699329,0.9600000000;0.2890542411,0.9085003497;0.2803523272,0.8281655777;0.8035653430,0.5204288807;0.9600000000,0.5592671342;0.9600000000,0.6819124644;0.9600000000,0.8039799712;0.6324678936,0.8726695619;0.9600000000,0.2246696306;0.9582503496,0.0841013976;0.9249252517,0.0574981169;0.8498403961,0.0934532638;0.8678385012,0.2738976066;0.6200368432,0.1817004651;0.9600000000,0.0400000000;0.9600000000,0.4117566665;0.8143325460,0.9600000000;0.9254428517,0.9557151338;0.9600000000,0.9600000000;0.0473710764,0.9109495361
zhou-g3-314159-39|26|0,1;0,3;0,4;0,5;0,16;1,2;1,5;2,3;2,25;3,4;3,12;3,16;3,17;3,25;4,5;6,7;6,8;6,9;6,10;6,11;7,8;7,11;8,9;9,10;10,14;10,15;11,12;12,13;12,14;12,15;12,24;12,25;13,14;13,17;15,16;17,18;17,19;18,19;18,20;18,21;18,22;18,23;18,24;19,20;20,21;21,22;22,23;23,24|0.2649635280,0.1381826568;0.2363614561,0.1904113566;0.2495009618,0.2596048742;0.2078862263,0.0882994655;0.2144662712,0.1017501249;0.2230996475,0.1275887796;0.5282484950,0.5474211621;0.3749683755,0.5015785602;0.5228669806,0.3730374982;0.5928647802,0.4353550969;0.6508475629,0.4887770569;0.3914521837,0.6182638198;0.3039818914,0.5618145493;0.5568969899,0.7553088468;0.4933841439,0.6977422623;0.4663422911,0.2987891304;0.3418836877,0.1937791026;0.7134924145,0.4699144386;0.8186259355,0.8219330423;0.9600000000,0.6521948987;0.9600000000,0.8531590707;0.9600000000,0.9600000000;0.8873764515,0.9600000000;0.7103693258,0.9600000000;0.5037460658,0.9338466796;0.2638572056,0.3498838726
hajos-314159-40|34|0,1;0,2;0,3;1,2;1,3;2,24;3,7;3,22;4,5;4,7;4,8;4,9;4,10;4,11;4,26;5,6;5,11;6,7;6,33;7,8;7,22;7,32;7,33;8,9;9,10;10,11;12,13;12,14;12,15;12,16;12,17;12,18;12,19;12,20;12,21;13,14;13,21;14,27;14,31;15,16;15,26;16,17;17,18;18,19;19,20;20,21;22,23;22,24;22,25;22,26;22,30;22,31;22,32;23,25;23,31;24,25;26,27;26,28;26,29;26,30;27,28;28,29;29,30;32,33|0.0421330716,0.1926802348;0.0400000000,0.1272305079;0.0400000000,0.0400000000;0.0400000000,0.3718468389;0.3999022598,0.6397651182;0.3438257719,0.5465515535;0.2173183526,0.6307524259;0.1806762965,0.7219956963;0.1959969080,0.7141405912;0.2245433097,0.6996300548;0.3263766684,0.6615645453;0.2739616181,0.6701772433;0.7174269588,0.8242605970;0.8096135819,0.5672414182;0.8713495020,0.4026708552;0.8140965537,0.4982771301;0.7882806134,0.6096292649;0.7719425995,0.6594856660;0.7571841492,0.7047447169;0.7424242925,0.7494751735;0.7316472538,0.7823779691;0.7211483733,0.8136388090;0.3185124183,0.2552060178;0.4155808961,0.0400000000;0.1398179135,0.0400000000;0.2588726151,0.0400000000;0.5959151222,0.3246311102;0.7925339295,0.2976616193;0.7202452257,0.2005395718;0.6615707517,0.1183271402;0.5303079274,0.1345464043;0.6246253788,0.0671670272;0.2642043795,0.4526073822;0.2357794726,0.5565427959
zhou-g3-314159-41|27|0,1;0,2;0,3;0,4;0,5;0,6;0,7;0,8;0,9;1,2;1,9;2,17;2,21;3,4;3,16;4,5;5,6;6,7;7,8;8,9;10,11;10,12;10,13;10,14;10,15;10,16;10,20;10,21;10,22;10,23;10,24;10,25;10,26;11,15;11,21;12,13;12,22;13,14;14,15;16,17;16,18;16,19;16,20;16,26;17,18;18,19;19,20;22,24;23,24;23,25;25,26|0.1650520877,0.2046701431;0.2632628716,0.0400000000;0.4954249468,0.1228950216;0.2448608168,0.4437744961;0.0400000000,0.4678347291;0.0400000000,0.3551805124;0.0400000000,0.2334436648;0.0400000000,0.1267194823;0.0400000000,0.0655907374;0.0400000000,0.0400000000;0.7335467356,0.7819664111;0.9600000000,0.6207447606;0.8488393159,0.9600000000;0.9243744720,0.9600000000;0.9600000000,0.9600000000;0.9600000000,0.8001988849;0.5711014094,0.4910815043;0.5769286017,0.2056986522;0.6660523086,0.2750383494;0.7590342610,0.3559675481;0.7725817588,0.5433045697;0.8392332487,0.4116354533;0.7401591713,0.9600000000;0.5091029367,0.9600000000;0.6191943933,0.9600000000;0.4118161659,0.9600000000;0.4721535569,0.7636086875
zhou-g3-314159-44|10|0,1;0,2;0,3;0,4;0,6;0,7;0,9;1,3;1,4;2,3;2,9;4,5;4,7;4,8;5,6;5,8;6,9;7,8|0.6715064865,0.3992714496;0.4024606635,0.1503453013;0.9600000000,0.2145619377;0.7170817896,0.0400000000;0.2990999341,0.5383179084;0.3836969416,0.9600000000;0.7778027360,0.8210917958;0.4746736710,0.6275041516;0.3662691807,0.8169261445;0.9600000000,0.5573082596
hajos-314159-45|27|0,1;0,2;0,4;0,5;0,6;0,7;0,10;0,19;0,20;0,21;0,23;0,24;0,25;0,26;1,2;1,5;2,3;3,4;3,22;4,5;6,8;6,9;6,10;6,11;6,15;6,16;6,18;6,19;7,16;7,22;8,9;8,18;9,10;11,12;11,13;11,14;11,15;11,17;11,18;12,13;12,17;13,14;14,15;16,17;19,20;20,26;21,22;21,24;23,24;23,25;25,26|0.7375168791,0.3838606803;0.7773306015,0.5841391109;0.7213448577,0.7237828077;0.7535002565,0.9036752745;0.8828991610,0.7498110562;0.8389318647,0.6579357771;0.2534050762,0.1852706213;0.4632169748,0.7273487051;0.2802944663,0.2178567920;0.3685641561,0.2461971816;0.4915127895,0.2916149686;0.1482047241,0.4546426135;0.1024966806,0.6483841851;0.0686060493,0.6055839128;0.1063776480,0.5198620077;0.1795332269,0.3557173739;0.0480396743,0.6467832534;0.1860321231,0.6688344040;0.2218960334,0.2878628776;0.5759096161,0.0612336197;0.7879453478,0.0400000000;0.9600000000,0.6747865010;0.7091595767,0.9600000000;0.9600000000,0.2687816063;0.9600000000,0.4400832517;0.9600000000,0.1436335063;0.9545481979,0.0400000000
hajos-314159-50|38|0,1;0,2;0,3;0,4;0,17;0,19;1,2;1,5;2,3;3,4;4,5;5,18;6,7;6,8;6,9;6,10;6,11;7,8;7,11;8,9;8,12;8,15;8,16;8,27;8,31;9,24;10,11;10,14;12,13;12,14;12,15;12,16;12,17;12,20;12,21;12,23;13,16;13,21;14,23;15,24;17,18;17,19;17,20;17,22;17,23;18,22;19,20;21,22;24,25;25,26;25,27;25,28;25,29;25,30;25,31;25,35;25,36;26,30;26,36;27,28;28,29;29,30;31,32;31,33;31,34;31,35;31,37;32,33;32,37;33,34;34,35;36,37|0.4997223751,0.9153881012;0.4784837700,0.9202087979;0.4221183325,0.9259686499;0.3223195699,0.9364000826;0.2157316464,0.9452067589;0.2617021247,0.9453051230;0.3303414486,0.0464361604;0.4108833116,0.0400000000;0.8096795779,0.1488988642;0.4607561857,0.0773339210;0.0595170262,0.1732894972;0.1231029654,0.0400000000;0.5860478674,0.5813130179;0.8369369838,0.7490241522;0.2092953841,0.4540922559;0.4995907658,0.3660639309;0.8863398464,0.5063823955;0.3747316655,0.8129761552;0.1659141334,0.9545108861;0.5830085935,0.9052827139;0.5952531050,0.7890917474;0.6232467969,0.9034270871;0.1480536359,0.9600000000;0.2904563325,0.6313162227;0.3128483342,0.1758517904;0.5446158492,0.1311800573;0.7055897181,0.2141804154;0.5675528833,0.3129166601;0.5567852916,0.2135304712;0.5723910643,0.2709662872;0.6439392259,0.2542421547;0.7373212030,0.1344681864;0.7821514170,0.1513329112;0.6159610757,0.1360643174;0.7014508192,0.1347697217;0.6579793762,0.1333694372;0.7586760505,0.1794540943;0.8001965664,0.1523564471
zhou-g3-314159-51|39|0,3;0,4;0,5;0,22;0,23;0,24;0,26;0,38;1,2;1,5;1,25;2,6;2,34;3,4;3,10;3,16;3,33;3,34;3,37;3,38;4,5;6,7;6,8;6,9;6,10;6,11;6,15;6,16;6,18;7,8;7,18;8,9;9,20;9,21;10,19;11,12;11,13;11,15;11,17;11,18;11,32;12,13;12,17;13,14;13,27;13,28;13,29;13,30;13,31;13,32;14,15;14,29;16,17;19,20;19,21;20,21;22,23;22,26;23,24;24,25;25,26;27,28;27,31;28,29;30,31;30,32;33,35;33,36;33,37;33,38;34,35;35,36;36,37|0.1516526944,0.1305241515;0.3945543581,0.4503682734;0.3619220095,0.6256739798;0.0894021780,0.1035370634;0.1039403947,0.1090695069;0.3029133678,0.1818569277;0.5858853146,0.6944050614;0.7367372356,0.9600000000;0.5617526815,0.9600000000;0.3320690891,0.9600000000;0.1814906207,0.5865293190;0.9375088939,0.5227972540;0.9227864922,0.1919934184;0.9252167969,0.3251663531;0.8446613668,0.1683768197;0.7737331635,0.4976453964;0.5413619637,0.2666375258;0.9218087686,0.1397093331;0.8593516610,0.8148038213;0.0400000000,0.8500444597;0.1186509685,0.9570315506;0.0400000000,0.9600000000;0.2233073121,0.1825088463;0.1863485622,0.1519983684;0.3111683507,0.2211438252;0.3502898099,0.3579858176;0.2285161335,0.2860994306;0.8615448459,0.3304707682;0.8758398180,0.2504540812;0.8524083450,0.1934482497;0.9032528883,0.5125337984;0.9099428381,0.4098699267;0.9302386852,0.4725389116;0.1210971151,0.2373210660;0.1555740111,0.4390302559;0.1891966861,0.4642784324;0.1454864066,0.3742458859;0.1267065382,0.2849456491;0.1010649062,0.1365496051
hajos-314159-57|34|0,1;0,2;0,3;0,4;0,6;0,7;0,29;1,2;1,7;2,3;3,4;4,5;5,6;5,12;5,27;5,28;5,30;5,32;5,33;6,7;8,9;8,10;8,12;8,13;8,22;9,10;9,13;10,11;11,12;11,33;12,13;12,22;12,23;12,33;14,15;14,16;14,18;14,19;14,20;14,21;14,26;15,16;15,21;16,17;17,18;17,22;17,31;18,19;19,20;20,21;22,23;22,24;22,25;22,26;22,30;22,31;23,24;24,25;25,26;27,28;27,32;28,29;29,30;31,32|0.4143724770,0.2443341893;0.2870941799,0.1883977999;0.3433688538,0.1828464073;0.4120831485,0.1762223913;0.4567622355,0.1677459042;0.2085146044,0.1897003119;0.2459352948,0.2221525192;0.2295617452,0.1940843392;0.2374598925,0.6563238504;0.1253425169,0.5727564479;0.1655016674,0.4088458629;0.1499660467,0.4500878573;0.1036803745,0.6223660968;0.1558373315,0.6321280375;0.8319215573,0.9600000000;0.9047158767,0.8456835513;0.8731848683,0.7780791147;0.8276222260,0.6644169461;0.9600000000,0.9600000000;0.9197200168,0.9588020079;0.9511403647,0.9452971017;0.9302143867,0.9006035816;0.4472417808,0.7396259943;0.1590708192,0.8971434412;0.3034277931,0.9600000000;0.4531246317,0.9600000000;0.6075632776,0.9600000000;0.5729263618,0.1475116003;0.5238582211,0.1578844897;0.6492658050,0.2636915314;0.4572659467,0.4325248593;0.7121387043,0.4823382640;0.6460746250,0.1369139482;0.1390464567,0.4812343448
hajos-314159-59|37|0,2;0,3;0,4;0,5;0,19;1,2;1,5;1,6;1,16;1,17;1,36;2,3;3,4;4,5;6,7;6,8;6,9;6,10;6,11;6,12;6,13;6,14;6,15;6,18;6,24;6,30;6,36;7,8;7,15;8,9;9,10;10,18;11,12;11,36;12,13;13,14;14,15;16,17;16,19;17,20;18,19;20,21;20,22;20,23;20,24;20,25;20,29;20,30;20,32;21,22;21,32;22,23;23,34;23,35;24,33;25,26;25,27;25,28;25,29;25,31;25,32;26,27;26,31;27,28;28,29;30,31;33,34;33,35;34,35|0.7542791579,0.0400000000;0.8259281379,0.3328061002;0.9178178797,0.1201219916;0.8857210050,0.0450750788;0.9395363461,0.0418952132;0.9600000000,0.0400000000;0.5995109146,0.7701423282;0.5034652874,0.9600000000;0.4016298225,0.9600000000;0.3067370599,0.9600000000;0.2445727463,0.8828522179;0.9492547685,0.8468768221;0.9155198133,0.9600000000;0.8231774277,0.9600000000;0.7276393680,0.9600000000;0.6183141826,0.9600000000;0.6241475028,0.0937149548;0.6071597212,0.1605510062;0.1989825753,0.6366560669;0.3983701115,0.1762844728;0.4160793937,0.3537796330;0.3705654075,0.4200390231;0.3249572066,0.4689683730;0.2835668250,0.5137780974;0.2242383878,0.5833242706;0.5638029102,0.4760873467;0.6952412367,0.4981123584;0.6820240892,0.4182520544;0.5833078863,0.3946745903;0.4844530011,0.3723361770;0.7306328116,0.4265988864;0.6674607440,0.5807045926;0.4278082409,0.5085039803;0.2539807361,0.5961790364;0.2433431412,0.5626696396;0.3222162402,0.6289925665;0.9226750334,0.6535773126
hajos-314159-64|27|0,2;0,3;0,4;0,5;0,6;0,10;0,11;0,13;0,14;1,5;1,11;1,17;2,3;2,13;3,4;4,5;5,14;5,15;5,16;5,18;5,19;5,20;5,21;5,23;6,7;6,8;6,9;6,10;6,12;6,13;7,8;7,12;8,9;9,10;11,12;14,15;15,21;16,17;16,19;17,22;17,24;18,19;18,20;20,21;22,23;22,24;22,25;22,26;23,26;24,25;25,26|0.5723724018,0.2111716917;0.6461737378,0.5340212395;0.7140622505,0.4169521330;0.5435197409,0.3668877625;0.4004123898,0.3145332540;0.2365125663,0.3951278200;0.8013534919,0.1749253768;0.9294368462,0.1600490383;0.9466485495,0.1337914809;0.8759978705,0.1486872546;0.7074540426,0.1848764572;0.9600000000,0.1290535681;0.8804532061,0.2277627732;0.7929566331,0.3315611767;0.2613960945,0.0778205844;0.0484589371,0.0622922686;0.1726552561,0.7685162781;0.5375022456,0.9151314643;0.0400000000,0.4984941702;0.0400000000,0.6450969317;0.0400000000,0.3344561617;0.0400000000,0.1856121213;0.4926914483,0.8877837401;0.3416489680,0.6923833981;0.2981539819,0.8163161607;0.3771230990,0.8386892250;0.4462633779,0.8531434847
hajos-314159-65|40|0,1;0,3;0,4;0,5;0,6;0,7;0,23;1,2;1,7;2,3;2,30;3,4;3,18;3,20;3,29;3,30;4,5;5,6;6,7;8,9;8,10;8,11;8,12;8,13;8,14;8,15;8,16;8,17;9,10;9,17;10,24;10,28;11,12;11,23;12,13;13,14;14,15;15,16;16,17;18,19;18,20;18,21;18,22;18,23;18,27;18,28;18,29;19,22;19,31;19,32;19,34;19,36;19,37;19,39;20,21;21,22;23,24;23,25;23,26;23,27;24,25;25,26;26,27;28,33;29,30;31,33;31,34;32,33;32,39;34,35;34,37;34,38;35,36;35,38;36,39;37,38|0.1262701101,0.0400000000;0.2334658516,0.1111120569;0.0835261317,0.2025249624;0.0400000000,0.3193942424;0.0966425346,0.1431513894;0.1163548414,0.0841068523;0.1364052116,0.0535220605;0.1807404135,0.0801937557;0.9600000000,0.2549990707;0.8884677395,0.4567458478;0.8536844829,0.5668283381;0.7478434052,0.0400000000;0.7932205344,0.0884713638;0.8377790749,0.1376244402;0.8823970251,0.1871727170;0.9251066789,0.2338302619;0.9345896916,0.3058813582;0.9135743476,0.3743615077;0.2366006838,0.5479849803;0.1957088612,0.8484635560;0.0400000000,0.5065559543;0.0400000000,0.6267737060;0.0400000000,0.7334737783;0.4588942626,0.2478044449;0.7051672652,0.4286407448;0.6118881712,0.3711600434;0.5232140505,0.3328113094;0.4022525860,0.4153579557;0.5628717669,0.7283639543;0.1100648582,0.3912515337;0.0645449280,0.2737193738;0.0400000000,0.9600000000;0.4377175900,0.9169187878;0.4163387401,0.9600000000;0.0583081023,0.9578843575;0.1640353061,0.9589682123;0.2842167020,0.9574966053;0.0947501813,0.9502809050;0.2010588564,0.9551881500;0.3583252326,0.9571871025
hajos-314159-68|19|0,1;0,2;0,4;0,5;0,6;0,7;0,8;0,9;0,11;1,2;1,9;2,3;3,4;3,10;3,12;4,5;5,6;6,7;7,8;8,9;10,11;10,12;10,13;10,15;10,16;10,18;11,13;12,18;13,14;13,16;13,17;14,15;14,17;15,18;16,17|0.6876248177,0.1259056022;0.7995302362,0.2873777639;0.8615558186,0.4026844764;0.9600000000,0.5210632290;0.9600000000,0.0400000000;0.8835303550,0.0664185004;0.9551917802,0.0766180574;0.9550843065,0.1875828373;0.8360239797,0.1731918475;0.7292638446,0.1648991129;0.6748912828,0.7520335815;0.4463084944,0.4652569820;0.9600000000,0.8073004747;0.3211610872,0.7347731587;0.4760369739,0.9600000000;0.7330433660,0.9600000000;0.3943965028,0.8022588698;0.4347391189,0.8924487004;0.9397314044,0.9600000000
hajos-314159-69|26|0,1;0,2;0,3;0,4;0,5;0,6;0,10;0,11;0,13;1,5;1,11;2,3;2,13;3,4;4,5;6,8;6,9;6,10;6,12;6,13;6,23;7,8;7,12;7,18;7,20;8,9;9,10;11,12;14,15;14,16;14,17;14,18;14,19;15,16;15,19;16,17;17,18;18,22;19,20;20,21;20,22;20,23;20,24;20,25;21,22;21,25;23,24;24,25|0.8001222798,0.3511947809;0.7894004406,0.0400000000;0.9600000000,0.5682308159;0.9600000000,0.3659328355;0.9600000000,0.1734108470;0.9600000000,0.0400000000;0.4861133570,0.7117651962;0.3086108193,0.2206005422;0.5288529450,0.4124609121;0.5962911650,0.5705947157;0.6774904783,0.4856492468;0.5041922880,0.1147605891;0.0400000000,0.3151457903;0.8467058013,0.6995779480;0.0941279810,0.3535021113;0.2393938583,0.2558335677;0.1709438508,0.2800864339;0.1019681622,0.3064334853;0.0549225805,0.3227351608;0.1594856474,0.4067270757;0.3455141870,0.4784427369;0.2929194753,0.5364304405;0.2083394940,0.4613265854;0.4638639193,0.6866457717;0.4222103073,0.6506186804;0.3670434366,0.6031009728
zhou-g3-314159-70|20|0,1;0,2;0,3;0,4;0,6;1,2;1,5;1,6;1,8;1,18;1,19;2,3;3,4;4,5;5,19;6,7;6,9;6,10;6,11;6,15;6,16;6,18;7,10;7,16;8,9;8,19;9,10;11,12;11,13;11,14;11,15;11,17;11,18;12,13;12,17;13,14;14,15;16,17|0.8048186276,0.3993323686;0.6782568245,0.2623855417;0.7767320093,0.2147525417;0.8988997903,0.2571011113;0.9564516696,0.1902266682;0.8833109312,0.1148820818;0.6354235396,0.6665110286;0.7621574300,0.9600000000;0.9600000000,0.0400000000;0.9600000000,0.5094107544;0.9439928779,0.8091294063;0.2422097126,0.7598859730;0.0693563456,0.9370785030;0.1361216430,0.9525457326;0.2540667165,0.9522275775;0.4061879868,0.8300709533;0.4702430533,0.9600000000;0.0400000000,0.9600000000;0.4009788445,0.4728287021;0.9380302258,0.0643826491
zhou-g3-314159-71|19|0,1;0,2;0,3;0,4;0,5;1,2;1,5;2,3;3,4;4,8;4,9;5,6;6,7;6,8;6,9;6,10;6,11;6,12;6,13;6,14;6,15;6,18;7,8;7,12;9,10;10,18;11,12;11,15;13,14;13,16;13,17;13,18;14,17;15,16;16,17|0.9014893679,0.1682935313;0.8340867983,0.2601409281;0.7203023042,0.1659845058;0.8343448351,0.1059601227;0.9114340067,0.0639918862;0.7558452371,0.4222103191;0.5096346411,0.6615255044;0.8687233822,0.7804656413;0.9058394095,0.5069585476;0.5302643799,0.2570616204;0.2950884033,0.3661114863;0.5825432256,0.9600000000;0.7661562533,0.9600000000;0.1132560163,0.7429521175;0.2316528727,0.8498777845;0.3579107933,0.9600000000;0.0400000000,0.9600000000;0.0868838586,0.9465909655;0.1574358208,0.5208004823
zhou-g3-314159-72|34|0,1;0,3;0,4;0,6;0,33;1,2;1,5;1,6;1,8;1,18;1,19;1,20;1,22;1,23;1,33;2,3;2,20;3,4;4,5;5,19;6,7;6,9;6,10;6,11;6,15;6,16;6,18;7,10;7,16;8,9;8,19;9,10;11,12;11,13;11,14;11,15;11,17;11,18;12,13;12,17;13,14;14,15;16,17;20,21;20,22;20,24;20,25;20,29;20,30;20,32;21,24;21,30;22,32;23,24;23,33;25,26;25,27;25,28;25,29;25,31;25,32;26,27;26,31;27,28;28,29;30,31|0.5343600071,0.4549640673;0.1807790795,0.2141148710;0.3292939033,0.5609589299;0.5328086886,0.6752934877;0.5920368407,0.7016014039;0.3437806819,0.6116136179;0.7126566110,0.3496253722;0.9600000000,0.5370602918;0.3734577071,0.7114569812;0.7438090258,0.7011341098;0.9446196780,0.6487642483;0.8077709162,0.0400000000;0.9288672647,0.2054774273;0.8826089050,0.1475677676;0.8245595127,0.0720152775;0.8109903943,0.1366900262;0.9600000000,0.4089201874;0.9600000000,0.2444552118;0.5433851798,0.0568591701;0.3519762649,0.6503122511;0.3069552804,0.4849027098;0.4256458255,0.4357520429;0.2912653305,0.4499969210;0.2429533280,0.2585719096;0.4725505813,0.4241554487;0.2369791263,0.3220762536;0.2006981771,0.2463689772;0.1955596297,0.2290856279;0.2256748233,0.2768453595;0.2730013494,0.3624199953;0.3735345277,0.3609025051;0.1860293276,0.2196605892;0.2737999090,0.4096910488;0.3122501817,0.3050216543
hajos-314159-75|30|0,1;0,2;0,3;0,4;0,5;0,6;0,7;1,2;1,11;2,3;3,4;4,5;5,6;6,7;7,18;7,24;7,25;7,26;7,27;7,29;8,9;8,10;8,11;8,12;8,13;8,14;8,15;8,16;8,17;9,10;9,17;10,24;10,28;11,12;12,13;13,14;14,15;15,16;16,17;18,19;18,20;18,21;18,22;18,23;18,27;18,28;18,29;19,23;19,28;20,21;20,29;21,22;22,23;24,25;25,26;26,27|0.8543445180,0.2079628009;0.6305804853,0.0400000000;0.8192397355,0.0400000000;0.9600000000,0.0400000000;0.9600000000,0.0827368834;0.9600000000,0.2001668059;0.9600000000,0.3664297214;0.8127505675,0.5730855776;0.1165407265,0.2629698415;0.0658120239,0.4744166790;0.2115997147,0.5926038416;0.3339007800,0.0400000000;0.1618922984,0.0400000000;0.0400000000,0.0400000000;0.0400000000,0.0832499138;0.0400000000,0.1759557310;0.0400000000,0.3457727371;0.0400000000,0.5274049139;0.6932300349,0.8868526148;0.4125893674,0.9600000000;0.9600000000,0.9600000000;0.8687668434,0.9600000000;0.6815694265,0.9600000000;0.5268252869,0.9600000000;0.4903778048,0.5747650076;0.6424073469,0.5907564333;0.7604075812,0.6562913647;0.7347471133,0.7590788034;0.3303371384,0.8756405907;0.9600000000,0.8218383071
zhou-g3-314159-76|35|0,1;0,2;0,4;0,5;0,6;0,7;0,12;0,21;0,25;0,31;0,34;1,2;1,7;2,3;3,4;3,8;3,18;4,21;5,6;5,34;6,7;8,9;8,10;8,11;8,12;8,13;8,17;8,18;8,20;9,10;9,20;10,11;11,12;13,14;13,15;13,16;13,17;13,19;13,20;14,15;14,19;15,16;16,17;18,19;21,22;21,23;21,24;21,25;21,26;21,30;21,33;22,23;22,33;23,24;24,25;26,27;26,28;26,29;26,30;26,32;26,33;27,28;27,32;28,29;29,30;31,32;31,34|0.2190333795,0.2893219806;0.2469012998,0.0400000000;0.5188142383,0.0400000000;0.9600000000,0.2185775820;0.5310546666,0.4366005686;0.0400000000,0.1676632912;0.0400000000,0.0400000000;0.1014339167,0.0400000000;0.7199371960,0.1319707504;0.6382446226,0.1790275926;0.5112615273,0.1477422998;0.5668608721,0.1335930537;0.4211789332,0.1311985131;0.8273232305,0.2543556383;0.8901001276,0.2484167289;0.9304986094,0.2241297424;0.8882759265,0.1992407614;0.8094063723,0.1703368884;0.9500695444,0.2197265351;0.7900366983,0.3025958204;0.6979122919,0.3279976910;0.2637180589,0.6961137797;0.1087538004,0.9065161921;0.0899698668,0.8200683001;0.0686584943,0.7066669581;0.1140007961,0.5297469824;0.3491601934,0.9517511855;0.3954707381,0.9600000000;0.5495938681,0.9600000000;0.6357100110,0.9600000000;0.4820808097,0.8855526247;0.0400000000,0.5816789315;0.1134622443,0.9600000000;0.2095875530,0.9474101648;0.0400000000,0.3421750964
zhou-g3-314159-77|33|0,2;0,3;0,4;0,5;0,22;0,23;0,24;0,26;1,2;1,5;1,25;2,6;3,4;3,10;3,16;4,5;6,7;6,8;6,9;6,10;6,11;6,15;6,16;6,18;7,8;7,18;8,9;9,20;9,21;10,19;11,12;11,13;11,14;11,15;11,18;11,31;12,13;12,17;12,27;12,30;12,31;12,32;13,14;14,15;16,17;17,32;19,20;19,21;20,21;22,23;22,26;23,24;24,25;25,26;27,28;27,29;27,30;27,32;28,29;28,31;29,30|0.4833084896,0.1085619162;0.3349617890,0.3144824435;0.5788503519,0.3755329424;0.3285436173,0.0400000000;0.3500043276,0.0523975530;0.3301981879,0.0832771758;0.7159599218,0.6227207549;0.9600000000,0.8549968323;0.9600000000,0.7056193632;0.9600000000,0.4897810277;0.7161303646,0.2040683555;0.5036293676,0.9201075935;0.1800145099,0.8531840735;0.3883126446,0.8879267053;0.5287336787,0.8627623977;0.6011208643,0.7746335014;0.3218992064,0.4626980583;0.0426388557,0.6862022855;0.7965886654,0.9265480037;0.9600000000,0.0859590789;0.9600000000,0.3191703323;0.9574179537,0.2188927371;0.4177804311,0.1274243420;0.4923516207,0.1659661093;0.5190492116,0.2395671553;0.3396294191,0.2350447236;0.3354724336,0.1382053434;0.0619850771,0.9600000000;0.2844450884,0.9600000000;0.2201799870,0.9584188929;0.0980617715,0.9524895580;0.1907905583,0.9440316910;0.0400000000,0.9549259140
hajos-314159-79|32|0,1;0,3;0,4;0,5;0,14;0,17;1,2;1,5;2,3;2,12;3,4;4,5;6,7;6,8;6,10;6,11;6,12;6,13;6,16;6,24;6,25;6,26;6,28;6,29;6,30;6,31;7,8;7,11;8,9;9,10;9,27;10,11;12,14;12,15;12,16;12,17;12,21;12,22;12,24;13,22;13,27;14,15;15,16;17,18;17,19;17,20;17,21;17,23;18,19;18,23;19,20;20,21;22,23;24,25;25,31;26,27;26,29;28,29;28,30;30,31|0.7663219164,0.3774389116;0.7176000683,0.2159828522;0.4931169473,0.1725778229;0.6040488900,0.2921593977;0.7019314770,0.3356582101;0.7490111687,0.3304606754;0.2580436688,0.6816703390;0.4091071350,0.9286958096;0.4806828853,0.8650994881;0.5642201095,0.9221125364;0.3329464210,0.9475590074;0.3203333023,0.8730019706;0.3678090018,0.1862269740;0.6871972056,0.5649988915;0.4831824271,0.3344835481;0.3523738338,0.2917051762;0.3181138774,0.4334369925;0.7120246782,0.1244231285;0.9105224475,0.0782513958;0.8716876631,0.0841840825;0.7898870652,0.1015909758;0.5812954750,0.1436027721;0.9240452452,0.0733793926;0.8921582771,0.1338736017;0.1006176721,0.3729711010;0.0400000000,0.5248991453;0.2547200012,0.9600000000;0.6444552405,0.9146514327;0.0400000000,0.8931273493;0.0434097171,0.9600000000;0.0400000000,0.7915131351;0.0400000000,0.6645048199
